,Unnamed: 0,Longitude,Latitude,Hour,Day,DoW,Month,isDay,Accident,District Name_Ciutat Vella,District Name_Eixample,District Name_Gràcia,District Name_Horta-Guinardó,District Name_Les Corts,District Name_Nou Barris,District Name_Sant Andreu,District Name_Sant Martí,District Name_Sants-Montjuïc,District Name_Sarrià-Sant Gervasi
4760,3956,2.1134020000000002,41.400290999999996,7,17,2,5,1,1,0,0,0,0,0,0,0,0,0,1
4761,3957,2.2203720000000002,41.408057,7,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4762,3958,2.138671,41.332974,7,17,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4763,3959,2.144584,41.430611,8,17,2,5,1,1,0,0,0,1,0,0,0,0,0,0
4764,3960,2.178945,41.402738,8,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4765,3961,2.120524,41.388882,8,17,2,5,1,1,0,0,0,0,1,0,0,0,0,0
4766,3962,2.177232,41.427793,8,17,2,5,1,1,0,0,0,0,0,0,1,0,0,0
4767,3963,2.210245,41.404509000000004,9,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4768,3964,2.189987,41.405383,9,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4769,3965,2.158472,41.39074,9,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4770,3966,2.199794,41.400301,9,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4771,3967,2.113373,41.381959,10,17,2,5,1,1,0,0,0,0,1,0,0,0,0,0
4772,3968,2.191388,41.393105,10,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4773,3969,2.149671,41.371755,11,17,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4774,3970,2.118003,41.333458,12,17,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4775,3971,2.163421,41.374796999999994,13,17,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4776,3972,2.1675,41.395838,13,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4777,3973,2.199695,41.39055,13,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4778,3974,2.190601,41.446766,13,17,2,5,1,1,0,0,0,0,0,0,1,0,0,0
4779,3975,2.183407,41.407785,13,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4780,3976,2.128638,41.391245,15,17,2,5,1,1,0,0,0,0,1,0,0,0,0,0
4781,3977,2.1730549999999997,41.38111,15,17,2,5,1,1,1,0,0,0,0,0,0,0,0,0
4782,3978,2.1619770000000003,41.390184999999995,15,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4783,3979,2.1683630000000003,41.40898,15,17,2,5,1,1,0,0,0,1,0,0,0,0,0,0
4784,3980,2.134649,41.364176,16,17,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4785,3981,2.161864,41.386483,16,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4786,3982,2.178886,41.406071999999995,17,17,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4787,3983,2.20438,41.430611999999996,17,17,2,5,1,1,0,0,0,0,0,0,1,0,0,0
4788,3984,2.1903669999999997,41.404181,18,17,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4789,3985,2.165956,41.391288,20,17,2,5,0,1,0,1,0,0,0,0,0,0,0,0
4790,3986,2.167507,41.39244,22,17,2,5,0,1,0,1,0,0,0,0,0,0,0,0
4791,3987,2.176656,41.374429,0,18,3,5,0,1,1,0,0,0,0,0,0,0,0,0
4792,3988,2.194859,41.409289,5,18,3,5,0,1,0,0,0,0,0,0,0,1,0,0
4793,3989,2.1836580000000003,41.434135999999995,6,18,3,5,1,1,0,0,0,0,0,0,1,0,0,0
4794,3990,2.16187,41.389891,8,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4795,3991,2.138865,41.42010300000001,8,18,3,5,1,1,0,0,1,0,0,0,0,0,0,0
4796,3992,2.180009,41.403541,8,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4797,3993,2.165266,41.440905,8,18,3,5,1,1,0,0,0,0,0,1,0,0,0,0
4798,3994,2.147959,41.397246,9,18,3,5,1,1,0,0,0,0,0,0,0,0,0,1
4799,3995,2.151053,41.35292000000001,9,18,3,5,1,1,0,0,0,0,0,0,0,0,1,0
4800,3996,2.193796,41.406675,10,18,3,5,1,1,0,0,0,0,0,0,0,1,0,0
4801,3997,2.1326080000000003,41.389624,10,18,3,5,1,1,0,0,0,0,1,0,0,0,0,0
4802,3998,2.1529580000000004,41.408928,12,18,3,5,1,1,0,0,1,0,0,0,0,0,0,0
4803,3999,2.178844,41.399225,12,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4804,4000,2.170688,41.388348,13,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4805,4001,2.133838,41.407121999999994,13,18,3,5,1,1,0,0,0,0,0,0,0,0,0,1
4806,4002,2.1615439999999997,41.439925,13,18,3,5,1,1,0,0,0,0,0,1,0,0,0,0
4807,4003,2.188682,41.403765,13,18,3,5,1,1,0,0,0,0,0,0,0,1,0,0
4808,4004,2.174613,41.395194000000004,14,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4809,4005,2.1513619999999998,41.377124,15,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4810,4006,2.1743580000000002,41.409499,15,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4811,4007,2.191189,41.415444,16,18,3,5,1,1,0,0,0,0,0,0,1,0,0,0
4812,4008,2.189885,41.4112,16,18,3,5,1,1,0,0,0,0,0,0,0,1,0,0
4813,4009,2.126968,41.378221999999994,16,18,3,5,1,1,0,0,0,0,0,0,0,0,1,0
4814,4010,2.144645,41.39777700000001,17,18,3,5,1,1,0,0,0,0,0,0,0,0,0,1
4815,4011,2.1767090000000002,41.402757,17,18,3,5,1,1,0,1,0,0,0,0,0,0,0,0
4816,4012,2.103365,41.407379,17,18,3,5,1,1,0,0,0,0,0,0,0,0,0,1
4817,4013,2.172239,41.397908,20,18,3,5,0,1,0,1,0,0,0,0,0,0,0,0
4818,4014,2.169623,41.438434,20,18,3,5,0,1,0,0,0,0,0,1,0,0,0,0
4819,4015,2.175579,41.403618,21,18,3,5,0,1,0,1,0,0,0,0,0,0,0,0
4820,4016,2.201724,41.398984999999996,21,18,3,5,0,1,0,0,0,0,0,0,0,1,0,0
4821,4017,2.163105,41.385546999999995,22,18,3,5,0,1,0,1,0,0,0,0,0,0,0,0
4822,4018,2.180009,41.403541,22,18,3,5,0,1,0,1,0,0,0,0,0,0,0,0
4823,4019,2.1616619999999998,41.408589,6,19,4,5,1,1,0,0,1,0,0,0,0,0,0,0
4824,4020,2.145823,41.373807,8,19,4,5,1,1,0,0,0,0,0,0,0,0,1,0
4825,4021,2.147336,41.405931,8,19,4,5,1,1,0,0,0,0,0,0,0,0,0,1
4826,4022,2.1429110000000002,41.354403999999995,9,19,4,5,1,1,0,0,0,0,0,0,0,0,1,0
4827,4023,2.151318,41.408331,9,19,4,5,1,1,0,0,1,0,0,0,0,0,0,0
4828,4024,2.187341,41.430262,11,19,4,5,1,1,0,0,0,0,0,0,1,0,0,0
4829,4025,2.194697,41.41453,11,19,4,5,1,1,0,0,0,0,0,0,0,1,0,0
4830,4026,2.136231,41.401256,12,19,4,5,1,1,0,0,0,0,0,0,0,0,0,1
4831,4027,2.156212,41.394178000000004,12,19,4,5,1,1,0,1,0,0,0,0,0,0,0,0
4832,4028,2.140346,41.358358,12,19,4,5,1,1,0,0,0,0,0,0,0,0,1,0
4833,4029,2.115885,41.392719,13,19,4,5,1,1,0,0,0,0,1,0,0,0,0,0
4834,4030,2.189181,41.45367,13,19,4,5,1,1,0,0,0,0,0,1,0,0,0,0
4835,4031,2.155529,41.384997,14,19,4,5,1,1,0,1,0,0,0,0,0,0,0,0
4836,4032,2.131105,41.383681,15,19,4,5,1,1,0,0,0,0,1,0,0,0,0,0
4837,4033,2.192554,41.395375,15,19,4,5,1,1,0,0,0,0,0,0,0,1,0,0
4838,4034,2.141696,41.423821999999994,16,19,4,5,1,1,0,0,0,1,0,0,0,0,0,0
4839,4035,2.138825,41.391215,16,19,4,5,1,1,0,0,0,0,1,0,0,0,0,0
4840,4036,2.176311,41.374765999999994,18,19,4,5,1,1,1,0,0,0,0,0,0,0,0,0
4841,4037,2.162979,41.395876,18,19,4,5,1,1,0,1,0,0,0,0,0,0,0,0
4842,4038,2.192425,41.414552,19,19,4,5,1,1,0,0,0,0,0,0,0,1,0,0
4843,4039,2.1754279999999997,41.400076,19,19,4,5,1,1,0,1,0,0,0,0,0,0,0,0
4844,4040,2.1188860000000003,41.33025900000001,19,19,4,5,1,1,0,0,0,0,0,0,0,0,1,0
4845,4041,2.206529,41.395659,20,19,4,5,0,1,0,0,0,0,0,0,0,1,0,0
4846,4042,2.209813,41.402218,20,19,4,5,0,1,0,0,0,0,0,0,0,1,0,0
4847,4043,2.161864,41.386483,20,19,4,5,0,1,0,1,0,0,0,0,0,0,0,0
4848,4044,2.1811990000000003,41.399111,20,19,4,5,0,1,0,1,0,0,0,0,0,0,0,0
4849,4045,2.13578,41.386018,20,19,4,5,0,1,0,0,0,0,1,0,0,0,0,0
4850,4046,2.209813,41.402218,20,19,4,5,0,1,0,0,0,0,0,0,0,1,0,0
4851,4047,2.162065,41.374976000000004,20,19,4,5,0,1,0,0,0,0,0,0,0,0,1,0
4852,4048,2.132861,41.382553,20,19,4,5,0,1,0,0,0,0,1,0,0,0,0,0
4853,4049,2.199842,41.390438,21,19,4,5,0,1,0,0,0,0,0,0,0,1,0,0
4854,4050,2.113373,41.381959,21,19,4,5,0,1,0,0,0,0,1,0,0,0,0,0
4855,4051,2.164884,41.39216500000001,22,19,4,5,0,1,0,1,0,0,0,0,0,0,0,0
4856,4052,2.1404520000000002,41.375307,22,19,4,5,0,1,0,0,0,0,0,0,0,0,1,0
4857,4053,2.161864,41.386483,6,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4858,4054,2.15008,41.383418,8,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4859,4055,2.128749,41.345135,8,20,5,5,1,1,0,0,0,0,0,0,0,0,1,0
4860,4056,2.118748,41.383645,8,20,5,5,1,1,0,0,0,0,1,0,0,0,0,0
4861,4057,2.182236,41.446744,8,20,5,5,1,1,0,0,0,0,0,1,0,0,0,0
4862,4058,2.175579,41.403618,9,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4863,4059,2.207263,41.415287,9,20,5,5,1,1,0,0,0,0,0,0,0,1,0,0
4864,4060,2.184198,41.402144,9,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4865,4061,2.186892,41.413523,10,20,5,5,1,1,0,0,0,0,0,0,0,1,0,0
4866,4062,2.1744220000000003,41.394038,11,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4867,4063,2.171823,41.389044,12,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4868,4064,2.151575,41.39477,14,20,5,5,1,1,0,0,0,0,0,0,0,0,0,1
4869,4065,2.149425,41.385628000000004,14,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4870,4066,2.1375990000000002,41.41575,15,20,5,5,1,1,0,0,1,0,0,0,0,0,0,0
4871,4067,2.15178,41.377044,15,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4872,4068,2.147959,41.397246,17,20,5,5,1,1,0,0,0,0,0,0,0,0,0,1
4873,4069,2.184507,41.405186,17,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4874,4070,2.15178,41.377044,17,20,5,5,1,1,0,1,0,0,0,0,0,0,0,0
4875,4071,2.137125,41.390772,19,20,5,5,1,1,0,0,0,0,1,0,0,0,0,0
4876,4072,2.144392,41.428067,20,20,5,5,0,1,0,0,0,1,0,0,0,0,0,0
4877,4073,2.183245,41.416336,21,20,5,5,0,1,0,0,0,0,0,0,0,1,0,0
4878,4074,2.194805,41.387167,21,20,5,5,0,1,1,0,0,0,0,0,0,0,0,0
4879,4075,2.180845,41.419125,21,20,5,5,0,1,0,0,0,0,0,0,1,0,0,0
4880,4076,2.152211,41.387138,23,20,5,5,0,1,0,1,0,0,0,0,0,0,0,0
4881,4077,2.1743770000000002,41.407824,23,20,5,5,0,1,0,1,0,0,0,0,0,0,0,0
4882,4078,2.1623040000000002,41.39190900000001,1,21,6,5,0,1,0,1,0,0,0,0,0,0,0,0
4883,4079,2.1833810000000002,41.435326,2,21,6,5,0,1,0,0,0,0,0,0,1,0,0,0
4884,4080,2.175484,41.378293,5,21,6,5,0,1,1,0,0,0,0,0,0,0,0,0
4885,4081,2.177382,41.431478999999996,6,21,6,5,1,1,0,0,0,0,0,1,0,0,0,0
4886,4082,2.163735,41.373893,12,21,6,5,1,1,0,0,0,0,0,0,0,0,1,0
4887,4083,2.164111,41.395009,13,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4888,4084,2.1824779999999997,41.442675,14,21,6,5,1,1,0,0,0,0,0,1,0,0,0,0
4889,4085,2.106528,41.382695,14,21,6,5,1,1,0,0,0,0,1,0,0,0,0,0
4890,4086,2.180584,41.39834000000001,15,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4891,4087,2.151498,41.37362,16,21,6,5,1,1,0,0,0,0,0,0,0,0,1,0
4892,4088,2.160389,41.39621500000001,17,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4893,4089,2.163385,41.388878999999996,18,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4894,4090,2.138491,41.367513,18,21,6,5,1,1,0,0,0,0,0,0,0,0,1,0
4895,4091,2.154517,41.394461,18,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4896,4092,2.1633080000000002,41.388938,18,21,6,5,1,1,0,1,0,0,0,0,0,0,0,0
4897,4093,2.144229,41.43407,20,21,6,5,0,1,0,0,0,1,0,0,0,0,0,0
4898,4094,2.189368,41.418729,20,21,6,5,0,1,0,0,0,0,0,0,1,0,0,0
4899,4095,2.166306,41.43925,20,21,6,5,0,1,0,0,0,0,0,1,0,0,0,0
4900,4096,2.164763,41.43494000000001,21,21,6,5,0,1,0,0,0,0,0,1,0,0,0,0
4901,4097,2.1098310000000002,41.384643,21,21,6,5,0,1,0,0,0,0,1,0,0,0,0,0
4902,4098,2.181336,41.380848,21,21,6,5,0,1,1,0,0,0,0,0,0,0,0,0
4903,4099,2.166235,41.387559,2,22,0,5,0,1,0,1,0,0,0,0,0,0,0,0
4904,4100,2.151883,41.328179,6,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4905,4101,2.127479,41.388634,7,22,0,5,1,1,0,0,0,0,0,0,0,0,0,1
4906,4102,2.136531,41.363638,7,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4907,4103,2.196091,41.399874,7,22,0,5,1,1,0,0,0,0,0,0,0,1,0,0
4908,4104,2.10793,41.393762,8,22,0,5,1,1,0,0,0,0,1,0,0,0,0,0
4909,4105,2.205981,41.395376,9,22,0,5,1,1,0,0,0,0,0,0,0,1,0,0
4910,4106,2.142045,41.378941999999995,10,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4911,4107,2.169929,41.407907,10,22,0,5,1,1,0,0,0,1,0,0,0,0,0,0
4912,4108,2.167977,41.3947,10,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4913,4109,2.144557,41.344668,10,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4914,4110,2.12716,41.389175,11,22,0,5,1,1,0,0,0,0,0,0,0,0,0,1
4915,4111,2.1731700000000003,41.400095,11,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4916,4112,2.149091,41.436131,11,22,0,5,1,1,0,0,0,1,0,0,0,0,0,0
4917,4113,2.151226,41.408293,11,22,0,5,1,1,0,0,1,0,0,0,0,0,0,0
4918,4114,2.162627,41.385505,11,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4919,4115,2.144825,41.375115,12,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4920,4116,2.179735,41.434866,12,22,0,5,1,1,0,0,0,0,0,1,0,0,0,0
4921,4117,2.176478,41.412662,12,22,0,5,1,1,0,0,0,0,0,0,0,1,0,0
4922,4118,2.208523,41.41264,13,22,0,5,1,1,0,0,0,0,0,0,0,1,0,0
4923,4119,2.16149,41.384656,13,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4924,4120,2.151312,41.407373,13,22,0,5,1,1,0,0,1,0,0,0,0,0,0,0
4925,4121,2.154082,41.39595300000001,14,22,0,5,1,1,0,0,0,0,0,0,0,0,0,1
4926,4122,2.170477,41.39545,15,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4927,4123,2.1777029999999997,41.400093,15,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4928,4124,2.179982,41.406896,16,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4929,4125,2.152792,41.379675,16,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4930,4126,2.186615,41.419559,16,22,0,5,1,1,0,0,0,0,0,0,1,0,0,0
4931,4127,2.129364,41.398578,17,22,0,5,1,1,0,0,0,0,0,0,0,0,0,1
4932,4128,2.155092,41.395029,17,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4933,4129,2.173851,41.440311,17,22,0,5,1,1,0,0,0,0,0,1,0,0,0,0
4934,4130,2.128765,41.388241,17,22,0,5,1,1,0,0,0,0,1,0,0,0,0,0
4935,4131,2.146866,41.373957,18,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4936,4132,2.152903,41.377876,19,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4937,4133,2.144047,41.378384000000004,19,22,0,5,1,1,0,0,0,0,0,0,0,0,1,0
4938,4134,2.163581,41.378142,19,22,0,5,1,1,0,1,0,0,0,0,0,0,0,0
4939,4135,2.198414,41.443049,20,22,0,5,0,1,0,0,0,0,0,0,1,0,0,0
4940,4136,2.1559909999999998,41.409968,22,22,0,5,0,1,0,0,1,0,0,0,0,0,0,0
4941,4137,2.1752540000000002,41.378682,22,22,0,5,0,1,1,0,0,0,0,0,0,0,0,0
4942,4138,2.177296,41.416503999999996,2,23,1,5,0,1,0,0,0,1,0,0,0,0,0,0
4943,4139,2.138315,41.390759,7,23,1,5,1,1,0,0,0,0,1,0,0,0,0,0
4944,4140,2.202803,41.44314,9,23,1,5,1,1,0,0,0,0,0,0,1,0,0,0
4945,4141,2.1746779999999997,41.379498999999996,9,23,1,5,1,1,1,0,0,0,0,0,0,0,0,0
4946,4142,2.180245,41.403979,9,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4947,4143,2.1623040000000002,41.39190900000001,11,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4948,4144,2.159217,41.382289,11,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4949,4145,2.1781580000000003,41.415347,12,23,1,5,1,1,0,0,0,1,0,0,0,0,0,0
4950,4146,2.11404,41.406781,13,23,1,5,1,1,0,0,0,0,0,0,0,0,0,1
4951,4147,2.1710220000000002,41.408714,13,23,1,5,1,1,0,0,0,1,0,0,0,0,0,0
4952,4148,2.14039,41.42520800000001,13,23,1,5,1,1,0,0,0,1,0,0,0,0,0,0
4953,4149,2.155998,41.410391,13,23,1,5,1,1,0,0,1,0,0,0,0,0,0,0
4954,4150,2.206712,41.395762,13,23,1,5,1,1,0,0,0,0,0,0,0,1,0,0
4955,4151,2.1697599999999997,41.397546999999996,14,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4956,4152,2.173106,41.438742,14,23,1,5,1,1,0,0,0,0,0,1,0,0,0,0
4957,4153,2.2018,41.392004,14,23,1,5,1,1,0,0,0,0,0,0,1,0,0,0
4958,4154,2.1694009999999997,41.386016,14,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4959,4155,2.1824380000000003,41.398162,15,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4960,4156,2.1539490000000003,41.390746,15,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4961,4157,2.206646,41.418012,15,23,1,5,1,1,0,0,0,0,0,0,0,1,0,0
4962,4158,2.155884,41.410825,16,23,1,5,1,1,0,0,1,0,0,0,0,0,0,0
4963,4159,2.140006,41.392012,19,23,1,5,1,1,0,0,0,0,0,0,0,0,0,1
4964,4160,2.1567369999999997,41.396083000000004,19,23,1,5,1,1,0,0,1,0,0,0,0,0,0,0
4965,4161,2.1461810000000003,41.390024,19,23,1,5,1,1,0,1,0,0,0,0,0,0,0,0
4966,4162,2.2022310000000003,41.394015,20,23,1,5,0,1,0,0,0,0,0,0,0,1,0,0
4967,4163,2.168091,41.391331,20,23,1,5,0,1,0,1,0,0,0,0,0,0,0,0
4968,4164,2.1820470000000003,41.422397,20,23,1,5,0,1,0,0,0,0,0,0,1,0,0,0
4969,4165,2.160184,41.388625,21,23,1,5,0,1,0,1,0,0,0,0,0,0,0,0
4970,4166,2.145013,41.396267,22,23,1,5,0,1,0,0,0,0,0,0,0,0,0,1
4971,4167,2.14628,41.411922,2,24,2,5,0,1,0,0,1,0,0,0,0,0,0,0
4972,4168,2.1134020000000002,41.400290999999996,7,24,2,5,1,1,0,0,0,0,0,0,0,0,0,1
4973,4169,2.112745,41.327999,7,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4974,4170,2.149403,41.377124,7,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4975,4171,2.124472,41.401621,8,24,2,5,1,1,0,0,0,0,0,0,0,0,0,1
4976,4172,2.202173,41.41966,9,24,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4977,4173,2.1406680000000002,41.392179999999996,9,24,2,5,1,1,0,0,0,0,0,0,0,0,0,1
4978,4174,2.1326080000000003,41.389624,9,24,2,5,1,1,0,0,0,0,1,0,0,0,0,0
4979,4175,2.1518040000000003,41.368306,11,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4980,4176,2.182252,41.403495,13,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4981,4177,2.145473,41.351669,13,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4982,4178,2.145722,41.350563,14,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4983,4179,2.179047,41.395634,14,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4984,4180,2.1602189999999997,41.38304,14,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4985,4181,2.188893,41.383551000000004,15,24,2,5,1,1,1,0,0,0,0,0,0,0,0,0
4986,4182,2.158465,41.38733,15,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4987,4183,2.1743740000000003,41.370077,15,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4988,4184,2.186877,41.410354,16,24,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4989,4185,2.182277,41.401812,16,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4990,4186,2.208398,41.419569,16,24,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4991,4187,2.14483,41.378807,17,24,2,5,1,1,0,1,0,0,0,0,0,0,0,0
4992,4188,2.147624,41.374226,18,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4993,4189,2.147027,41.349257,18,24,2,5,1,1,0,0,0,0,0,0,0,0,1,0
4994,4190,2.19789,41.412488,19,24,2,5,1,1,0,0,0,0,0,0,0,1,0,0
4995,4191,2.181606,41.419897,20,24,2,5,0,1,0,0,0,0,0,0,1,0,0,0
4996,4192,2.1148279999999997,41.396307,20,24,2,5,0,1,0,0,0,0,1,0,0,0,0,0
4997,4193,2.169936,41.399124,23,24,2,5,0,1,0,1,0,0,0,0,0,0,0,0
4998,4194,2.161254,41.372575,0,25,3,5,0,1,0,0,0,0,0,0,0,0,1,0
4999,4195,2.191975,41.447098,0,25,3,5,0,1,0,0,0,0,0,0,1,0,0,0
5000,4196,2.164299,41.395285,8,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5001,4197,2.1047540000000002,41.38224,8,25,3,5,1,1,0,0,0,0,1,0,0,0,0,0
5002,4198,2.1436450000000002,41.390505,8,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5003,4199,2.1442900000000003,41.428936,9,25,3,5,1,1,0,0,0,0,0,1,0,0,0,0
5004,4200,2.151953,41.40880900000001,9,25,3,5,1,1,0,0,1,0,0,0,0,0,0,0
5005,4201,2.178932,41.397434999999994,10,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5006,4202,2.132557,41.371486,11,25,3,5,1,1,0,0,0,0,0,0,0,0,1,0
5007,4203,2.197063,41.411044,11,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5008,4204,2.1606970000000003,41.40570200000001,11,25,3,5,1,1,0,0,1,0,0,0,0,0,0,0
5009,4205,2.189613,41.405097999999995,12,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5010,4206,2.1852720000000003,41.416365,14,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5011,4207,2.176586,41.400921999999994,14,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5012,4208,2.1889939999999997,41.413689,15,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5013,4209,2.161219,41.394393,15,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5014,4210,2.1851700000000003,41.416587,15,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5015,4211,2.172167,41.392344,15,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5016,4212,2.175365,41.384615999999994,16,25,3,5,1,1,1,0,0,0,0,0,0,0,0,0
5017,4213,2.164981,41.441179,16,25,3,5,1,1,0,0,0,0,0,1,0,0,0,0
5018,4214,2.156297,41.380433000000004,16,25,3,5,1,1,0,1,0,0,0,0,0,0,0,0
5019,4215,2.136231,41.401256,17,25,3,5,1,1,0,0,0,0,0,0,0,0,0,1
5020,4216,2.1253599999999997,41.387806,17,25,3,5,1,1,0,0,0,0,1,0,0,0,0,0
5021,4217,2.20242,41.392322,17,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5022,4218,2.174543,41.428259999999995,18,25,3,5,1,1,0,0,0,0,0,1,0,0,0,0
5023,4219,2.1871709999999998,41.407369,18,25,3,5,1,1,0,0,0,0,0,0,0,1,0,0
5024,4220,2.131568,41.39508,18,25,3,5,1,1,0,0,0,0,0,0,0,0,0,1
5025,4221,2.1663930000000002,41.441865,19,25,3,5,1,1,0,0,0,0,0,1,0,0,0,0
5026,4222,2.149394,41.374654,20,25,3,5,0,1,0,0,0,0,0,0,0,0,1,0
5027,4223,2.1320360000000003,41.381916,20,25,3,5,0,1,0,0,0,0,1,0,0,0,0,0
5028,4224,2.166464,41.412769,21,25,3,5,0,1,0,0,0,1,0,0,0,0,0,0
5029,4225,2.185126,41.385114,21,25,3,5,0,1,1,0,0,0,0,0,0,0,0,0
5030,4226,2.183703,41.399102,22,25,3,5,0,1,0,1,0,0,0,0,0,0,0,0
5031,4227,2.1421900000000003,41.345633,7,26,4,5,1,1,0,0,0,0,0,0,0,0,1,0
5032,4228,2.141078,41.35772,7,26,4,5,1,1,0,0,0,0,0,0,0,0,1,0
5033,4229,2.193547,41.411986999999996,8,26,4,5,1,1,0,0,0,0,0,0,0,1,0,0
5034,4230,2.1449849999999997,41.392860999999996,8,26,4,5,1,1,0,0,0,0,0,0,0,0,0,1
5035,4231,2.1774150000000003,41.376433,8,26,4,5,1,1,1,0,0,0,0,0,0,0,0,0
5036,4232,2.110242,41.384746,9,26,4,5,1,1,0,0,0,0,1,0,0,0,0,0
5037,4233,2.149127,41.406025,9,26,4,5,1,1,0,0,0,0,0,0,0,0,0,1
5038,4234,2.1425549999999998,41.403494,11,26,4,5,1,1,0,0,0,0,0,0,0,0,0,1
